!gaf-version: 2.2
!generated-by: Yusheng Yang
!date-generated: 2025-10-29
!URL: https://www.pombase.org/monthly_releases/2025/pombase-2025-09-01/phenotypes_and_genotypes/pombase_phenotype_annotation.phaf.tsv
!contact: yangyusheng@nibs.ac.cn
PomBase	SPBC215.05	gpd1		FYPO:0003743	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth during glucose starvation		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0003743	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth during glucose starvation		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009075	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on fructose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000251	PMID:27887640	cell growth assay evidence		FYPO	decreased cell population growth on galactose carbon source		protein	taxon:4896	20170308	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000684	PMID:27887640	cell growth assay evidence		FYPO	decreased cell population growth on glycerol carbon source		protein	taxon:4896	20170308	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000684	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on glycerol carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009091	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on lysine and proline nitrogen source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009092	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on lysine and serine nitrogen source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0002924	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on maltose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009099	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on mannitol carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007562	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on serine nitrogen source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001176	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on sucrose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009097	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on xylose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001355	PMID:37787768	cell growth assay evidence		FYPO	decreased vegetative cell population growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009007	PMID:34984977	cell growth assay evidence		FYPO	decreased vegetative cell population viability		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009072	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on lysine nitrogen source		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009011	PMID:34984977	cell viability assay evidence		FYPO	increased cell population viability on galactose carbon source		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009015	PMID:34984977	cell growth assay evidence		FYPO	increased cell population viability on glycerol carbon source		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009015	PMID:34984977	cell viability assay evidence		FYPO	increased cell population viability on glycerol carbon source		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0004557	PMID:37787768	cell growth assay evidence		FYPO	increased vegetative cell population growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009008	PMID:34984977	cell viability assay evidence		FYPO	increased vegetative cell population viability		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009008	PMID:34984977	cell viability assay evidence		FYPO	increased vegetative cell population viability		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009008	PMID:34984977	cell viability assay evidence		FYPO	increased vegetative cell population viability		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000245	PMID:34250083	cell growth assay evidence		FYPO	loss of viability in stationary phase		protein	taxon:4896	20210811	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000245	PMID:34984977	cell growth assay evidence		FYPO	loss of viability in stationary phase		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000245	PMID:34984977	cell growth assay evidence		FYPO	loss of viability in stationary phase		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000441	PMID:34984977	cell viability assay evidence		FYPO	resistance to antimycin A		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000441	PMID:34984977	cell viability assay evidence		FYPO	resistance to antimycin A		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000441	PMID:34984977	cell viability assay evidence		FYPO	resistance to antimycin A		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009036	PMID:34984977	cell viability assay evidence		FYPO	resistance to benzamidine		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009036	PMID:37787768	cell growth assay evidence		FYPO	resistance to benzamidine		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000067	PMID:34984977	cell growth assay evidence		FYPO	resistance to brefeldin A		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000067	PMID:37787768	cell growth assay evidence		FYPO	resistance to brefeldin A		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000073	PMID:34984977	cell viability assay evidence		FYPO	resistance to caffeine		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009079	PMID:37787768	cell growth assay evidence		FYPO	resistance to calcofluor and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009068	PMID:37787768	cell growth assay evidence		FYPO	resistance to ciclopirox olamine		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0002634	PMID:34984977	cell growth assay evidence		FYPO	resistance to cobalt		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000764	PMID:37787768	cell growth assay evidence		FYPO	resistance to cycloheximide		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000764	PMID:37787768	cell growth assay evidence		FYPO	resistance to cycloheximide		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0002693	PMID:34984977	cell viability assay evidence		FYPO	resistance to diamide		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009047	PMID:34984977	cell viability assay evidence		FYPO	resistance to dimethyl sulfoxide		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009038	PMID:34984977	cell viability assay evidence		FYPO	resistance to egtazic acid		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009038	PMID:37787768	cell growth assay evidence		FYPO	resistance to egtazic acid		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001453	PMID:34984977	cell viability assay evidence		FYPO	resistance to ethanol		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001453	PMID:34984977	cell viability assay evidence		FYPO	resistance to ethanol		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001453	PMID:37787768	cell growth assay evidence		FYPO	resistance to ethanol		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009034	PMID:37787768	cell growth assay evidence		FYPO	resistance to ethylenediaminetetraacetic acid		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009034	PMID:37787768	cell growth assay evidence		FYPO	resistance to ethylenediaminetetraacetic acid		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009035	PMID:34984977	cell viability assay evidence		FYPO	resistance to formamide		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001103	PMID:34984977	cell viability assay evidence		FYPO	resistance to hydrogen peroxide		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009050	PMID:34984977	cell growth assay evidence		FYPO	resistance to hydroxyurea and methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001583	PMID:37787768	cell growth assay evidence		FYPO	resistance to lithium		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009083	PMID:37787768	cell growth assay evidence		FYPO	resistance to lithium chloride and methyl methanesulfonate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009085	PMID:37787768	cell growth assay evidence		FYPO	resistance to lithium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009085	PMID:37787768	cell growth assay evidence		FYPO	resistance to lithium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009087	PMID:37787768	cell growth assay evidence		FYPO	resistance to magnesium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000725	PMID:34984977	cell viability assay evidence		FYPO	resistance to methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000725	PMID:34984977	cell viability assay evidence		FYPO	resistance to methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000725	PMID:34984977	cell viability assay evidence		FYPO	resistance to methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000725	PMID:34984977	cell viability assay evidence		FYPO	resistance to methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000725	PMID:37787768	cell growth assay evidence		FYPO	resistance to methyl methanesulfonate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009039	PMID:34984977	cell viability assay evidence		FYPO	resistance to potassium chloride		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000077	PMID:34984977	cell viability assay evidence		FYPO	resistance to rapamycin		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000077	PMID:34984977	cell viability assay evidence		FYPO	resistance to rapamycin		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000077	PMID:37787768	cell growth assay evidence		FYPO	resistance to rapamycin		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0005968	PMID:34984977	cell viability assay evidence		FYPO	resistance to sodium chloride		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009044	PMID:34984977	cell viability assay evidence		FYPO	resistance to sodium chloride and methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009042	PMID:34984977	cell viability assay evidence		FYPO	resistance to sorbitol		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0002767	PMID:37787768	cell growth assay evidence		FYPO	resistance to terbinafine		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0003383	PMID:37787768	cell growth assay evidence		FYPO	resistance to tert-butyl hydroperoxide		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0005193	PMID:34984977	cell viability assay evidence		FYPO	resistance to torin1		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000327	PMID:34984977	cell growth assay evidence		FYPO	resistance to trichostatin A		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007808	PMID:34984977	cell growth assay evidence		FYPO	resistance to valproic acid		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007808	PMID:34984977	cell growth assay evidence		FYPO	resistance to valproic acid		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007808	PMID:37787768	cell growth assay evidence		FYPO	resistance to valproic acid		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000830	PMID:34984977	cell viability assay evidence		FYPO	resistance to vanadate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007933	PMID:37787768	cell growth assay evidence		FYPO	sensitive to 2,2′-dipyridyl		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007921	PMID:34984977	cell growth assay evidence		FYPO	sensitive to benzamidine		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007921	PMID:34984977	cell growth assay evidence		FYPO	sensitive to benzamidine		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000095	PMID:34984977	cell growth assay evidence		FYPO	sensitive to bleomycin		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001701	PMID:34984977	cell growth assay evidence		FYPO	sensitive to bortezomib		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001701	PMID:34984977	cell growth assay evidence		FYPO	sensitive to bortezomib		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000096	PMID:27558664	competitive growth assay evidence		FYPO	sensitive to cadmium		protein	taxon:4896	20160824	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000097	PMID:37787768	cell growth assay evidence		FYPO	sensitive to caffeine during vegetative growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000104	PMID:37787768	cell growth assay evidence		FYPO	sensitive to cycloheximide		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000842	PMID:34984977	cell growth assay evidence		FYPO	sensitive to ethanol during vegetative growth		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000842	PMID:37787768	cell growth assay evidence		FYPO	sensitive to ethanol during vegetative growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000785	PMID:34984977	cell growth assay evidence		FYPO	sensitive to formamide		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000785	PMID:34984977	cell growth assay evidence		FYPO	sensitive to formamide		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000785	PMID:37787768	cell growth assay evidence		FYPO	sensitive to formamide		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000088	PMID:37787768	cell growth assay evidence		FYPO	sensitive to hydroxyurea		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000088	PMID:37787768	cell growth assay evidence		FYPO	sensitive to hydroxyurea		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007932	PMID:34984977	cell viability assay evidence		FYPO	sensitive to hydroxyurea and methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0006836	PMID:37787768	cell growth assay evidence		FYPO	sensitive to magnesium chloride		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009088	PMID:37787768	cell growth assay evidence		FYPO	sensitive to magnesium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000089	PMID:34984977	cell growth assay evidence		FYPO	sensitive to methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000089	PMID:34984977	cell growth assay evidence		FYPO	sensitive to methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0002811	PMID:8825100	cell growth assay evidence		FYPO	sensitive to non-ionic osmotic stress		protein	taxon:4896	20131023	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001214	PMID:34984977	cell growth assay evidence		FYPO	sensitive to potassium chloride		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001214	PMID:34984977	cell viability assay evidence		FYPO	sensitive to potassium chloride		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001214	PMID:37787768	cell growth assay evidence		FYPO	sensitive to potassium chloride		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001214	PMID:37787768	cell growth assay evidence		FYPO	sensitive to potassium chloride		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0009082	PMID:37787768	cell growth assay evidence		FYPO	sensitive to potassium chloride and methyl methanesulfonate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007924	PMID:34984977	cell growth assay evidence		FYPO	sensitive to potassium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007924	PMID:34984977	cell viability assay evidence		FYPO	sensitive to potassium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007924	PMID:37787768	cell growth assay evidence		FYPO	sensitive to potassium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007924	PMID:37787768	cell growth assay evidence		FYPO	sensitive to potassium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000271	PMID:8825100	cell growth assay evidence		FYPO	sensitive to salt stress		protein	taxon:4896	20131023	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0007925	PMID:34984977	cell growth assay evidence		FYPO	sensitive to sodium chloride and methyl methanesulfonate		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000112	PMID:8825100	cell growth assay evidence		FYPO	sensitive to sorbitol		protein	taxon:4896	20131023	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000797	PMID:34984977	cell viability assay evidence		FYPO	sensitive to tert-butyl hydroperoxide		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000268	PMID:34984977	cell growth assay evidence		FYPO	sensitive to UV during vegetative growth		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000115	PMID:34984977	cell viability assay evidence		FYPO	sensitive to valproic acid		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0000115	PMID:34984977	cell viability assay evidence		FYPO	sensitive to valproic acid		protein	taxon:4896	20230223	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0003656	PMID:37787768	cell growth assay evidence		FYPO	sensitive to vanadate		protein	taxon:4896	20230628	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001234	PMID:25452419	cell growth assay evidence		FYPO	slow vegetative cell population growth		protein	taxon:4896	20150129	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0001492	PMID:23697806	microscopy evidence		FYPO	viable elongated vegetative cell		protein	taxon:4896	20120101	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0002060	PMID:20473289	microscopy evidence		FYPO	viable vegetative cell population		protein	taxon:4896	20100406	PomBase		
PomBase	SPBC215.05	gpd1		FYPO:0002060	PMID:23697806	microscopy evidence		FYPO	viable vegetative cell population		protein	taxon:4896	20120101	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0000059	PMID:23697806	microscopy evidence		FYPO	abnormal mitotic cell cycle		protein	taxon:4896	20120101	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009092	PMID:37787768	cell growth assay evidence		FYPO	decreased cell population growth on lysine and serine nitrogen source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0003938	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth during glucose starvation		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0003938	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth during glucose starvation		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009077	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on ethanol carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009095	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on fructose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0005261	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on galactose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009052	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on glutamate nitrogen source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009101	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on glycerol and galactose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0004167	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on glycerol carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009094	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on lysine and proline nitrogen source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009072	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on lysine nitrogen source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0005262	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on maltose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009098	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on mannitol carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009076	PMID:37787768	cell growth assay evidence		FYPO	increased cell population growth on sucrose carbon source		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0004557	PMID:37787768	cell growth assay evidence		FYPO	increased vegetative cell population growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0004557	PMID:37787768	cell growth assay evidence		FYPO	increased vegetative cell population growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0004557	PMID:37787768	cell growth assay evidence		FYPO	increased vegetative cell population growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0004557	PMID:37787768	cell growth assay evidence		FYPO	increased vegetative cell population growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0004557	PMID:37787768	cell growth assay evidence		FYPO	increased vegetative cell population growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0004557	PMID:37787768	cell growth assay evidence		FYPO	increased vegetative cell population growth		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0000245	PMID:34250083	cell growth assay evidence		FYPO	loss of viability in stationary phase		protein	taxon:4896	20210811	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009030	PMID:37787768	cell growth assay evidence		FYPO	resistance to amitrole		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009036	PMID:37787768	cell growth assay evidence		FYPO	resistance to benzamidine		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009032	PMID:37787768	cell growth assay evidence		FYPO	resistance to bortezomib		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0000067	PMID:37787768	cell growth assay evidence		FYPO	resistance to brefeldin A		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0000763	PMID:37787768	cell growth assay evidence		FYPO	resistance to cadmium		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009079	PMID:37787768	cell growth assay evidence		FYPO	resistance to calcofluor and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0001884	PMID:37787768	cell growth assay evidence		FYPO	resistance to Calcofluor White		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009068	PMID:37787768	cell growth assay evidence		FYPO	resistance to ciclopirox olamine		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0002693	PMID:37787768	cell growth assay evidence		FYPO	resistance to diamide		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009038	PMID:37787768	cell growth assay evidence		FYPO	resistance to egtazic acid		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009038	PMID:37787768	cell growth assay evidence		FYPO	resistance to egtazic acid		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0002578	PMID:37787768	cell growth assay evidence		FYPO	resistance to hydroxyurea		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0002578	PMID:37787768	cell growth assay evidence		FYPO	resistance to hydroxyurea		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009070	PMID:37787768	cell growth assay evidence		FYPO	resistance to itraconazole		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0001583	PMID:37787768	cell growth assay evidence		FYPO	resistance to lithium		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009083	PMID:37787768	cell growth assay evidence		FYPO	resistance to lithium chloride and methyl methanesulfonate		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009085	PMID:37787768	cell growth assay evidence		FYPO	resistance to lithium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009085	PMID:37787768	cell growth assay evidence		FYPO	resistance to lithium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0005969	PMID:37787768	cell growth assay evidence		FYPO	resistance to magnesium chloride		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009087	PMID:37787768	cell growth assay evidence		FYPO	resistance to magnesium chloride and sodium dodecyl sulfate		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0000725	PMID:37787768	cell growth assay evidence		FYPO	resistance to methyl methanesulfonate		protein	taxon:4896	20230628	PomBase		
PomBase	SPAC13C5.02	dre4		FYPO:0009039	PMID:37787768	cell growth assay evidence		FYPO	resistance to potassium chloride		protein	taxon:4896	20230628	PomBase		
